Target,x1,x4,x6,x7,x8,x9,x10,x11,x14,x15,x16,x17,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
-4.6,235.327,94,0.337619819,-0.462097099,0.462097099,0.337619819,11.58179886,-0.263433773,2.187783399,332.5803758,12.5102254,10.44588861,8.236382105,6.264072546,6.264072546,4.172141221,4.172141221,2.627433242,2.627433242,1.573017626,1.573017626,-1.51,6785.373549,13.55455778,7.71291353,5.384053236,102.9658981,10.47053043,0,0,0,0,5.969305288,0
-4.6,185.251,62,0.081736341,-0.194076859,0.194076859,0.081736341,4.580304705,0.8825,2.823753617,478.9191904,9.096011838,6.89691377,6.4150149,3.972704946,4.380953236,2.701364775,2.88393896,1.932716387,2.02400348,1.354979648,1.453327822,-1.5,1449.665799,8.1144,3.480716253,1.498518519,81.7321125,0,0,0,0,0,0,0
-4.6,168.195,62,0.134920011,-0.456066838,0.456066838,0.134920011,5.652407407,0.961759259,2.64243826,512.8841359,8.673362107,7.027050444,6.449489743,4.312948829,4.312948829,3.094380908,3.094380908,2.284206705,2.284206705,1.674766436,1.674766436,-1.76,2395.238189,6.723420195,2.361749128,0.871816321,75.58906145,4.417150937,11.16604028,0,0,0,0,0
-4.61,352.77,128,0.230725067,-0.496167518,0.496167518,0.230725067,13.25493937,-1.422343159,2.258173171,768.8345393,17.64589989,13.7666118,11.39944979,7.375123748,7.753088221,5.750227448,6.128191921,4.497994814,4.855898227,3.299373471,3.564146575,-2.21,270347.3696,16.6409197,5.701541554,2.02158699,143.8249924,18.94745182,22.08510847,17.29192165,11.38429576,0,0,9.589074368
-4.62,357.793,128,0.307407802,-0.49674296,0.49674296,0.307407802,12.9872034,-0.95471129,2.232371733,973.2479304,18.13746372,13.7456952,11.91792266,7.620538012,7.998502485,5.66501413,6.101449911,4.164153696,4.416130011,2.94700469,3.072992848,-2.79,468921.4429,17.04669994,6.607181634,3.104666499,148.9480937,9.843390349,5.749511833,0,0,5.907179729,5.969305288,14.15617402
-4.62,200.322,84,0.302839557,-0.48123039,0.48123039,0.302839557,10.20640175,-0.659309449,2.884064615,132.2834189,10.64841808,9.426529698,6.77005561,5.988391115,5.988391115,3.972165668,3.972165668,2.494195557,2.494195557,1.586885897,1.586885897,-0.53,1119.281689,13.47,10.55019246,11.47,87.70937014,5.106527395,0,0,0,0,5.969305288,4.794537184
-4.63,186.295,78,0.305001839,-0.468995428,0.468995428,0.305001839,10.72476706,-0.075409082,2.951096443,121.2586864,9.9413113,8.97335083,6.308060412,5.377156753,5.377156753,3.447452957,3.447452957,2.212125132,2.212125132,1.328506421,1.328506421,-0.53,740.5307308,12.47,9.557183958,9.383611364,81.6637395,4.736862954,0,0,0,0,5.969305288,4.794537184
-4.63,215.894,54,0.077903066,-0.084231473,0.084231473,0.077903066,5.627098765,0.340493827,3.310532875,232.9198834,7.723614639,4.66655843,4.609060905,2.410629484,3.922487376,1.683417189,3.312217696,0.948588326,2.363652805,0.524589395,1.45067597,0.38,153.1815603,8.476339114,3.18546695,1.701096486,78.64446803,0,0,0,0,0,0,0
-4.63,154.212,58,-0.011957882,-0.061354786,0.061354786,0.011957882,2.248842593,1.232824074,2.580405551,401.9826286,7.966255326,6.878315178,5.949489743,4.445140653,4.445140653,3.432385463,3.432385463,2.740964657,2.740964657,2.187781683,2.187781683,-1.3,1448.534631,6.241943084,2.099553891,0.672266027,71.83712073,0,0,0,0,0,0,0
-4.64,148.249,60,-0.0278874,-0.065382195,0.065382195,0.0278874,2.241064815,1.244722222,2.275801287,176.4896155,7.9413113,7.215178471,5.431851653,4.471343774,4.471343774,2.942705341,2.942705341,1.911829883,1.911829883,1.223801383,1.223801383,-0.78,414.0733221,8.317847358,4.948673968,3.218569596,69.25611369,0,0,0,0,0,0,0
-4.66,278.348,110,0.338515787,-0.461804942,0.461804942,0.338515787,11.98253039,-0.490002834,2.815925753,420.299606,15.12095586,12.51130834,9.413591358,6.847094777,6.847094777,5.530200907,5.530200907,2.462413871,2.462413871,1.479325711,1.479325711,-1.84,21117.89119,16.21506608,7.677258015,5.034776864,119.6309589,9.473725908,0,0,0,0,11.93861058,0
-4.67,186.339,80,0.043052407,-0.396376569,0.396376569,0.043052407,8.566063512,0.371527778,2.758149818,71.19366194,9.778174593,9.225388189,6.414213562,6.023334547,6.023334547,3.905587313,3.905587313,2.511667274,2.511667274,1.599240266,1.599240266,-0.04,812.7027727,12.96,11.96,11.96,83.54784804,5.106527395,0,0,0,0,0,0
-4.69,214.349,90,0.305001839,-0.468995428,0.468995428,0.305001839,10.79667953,-0.071346486,2.954539891,143.4713792,11.35552486,10.38756439,7.308060412,6.377156753,6.377156753,4.154559738,4.154559738,2.712125132,2.712125132,1.682059812,1.682059812,-0.53,2031.501346,14.47,11.54423905,11.39623837,94.39362373,4.736862954,0,0,0,0,5.969305288,4.794537184
-4.7,446.016,160,0.302170234,-0.464512874,0.464512874,0.302170234,10.89722587,-0.199830282,1.307308035,886.5019796,20.92407448,17.34976305,14.59735679,10.52034605,11.7148071,7.710349668,9.230562405,5.62156024,6.986925722,4.050768277,5.293218653,-1.73,7770407.711,21.50009218,10.05151426,5.298058219,187.4721429,14.53668242,6.606881965,0,0,0,5.969305288,9.694446915
-4.7,327.123,108,0.270570702,-0.507119704,0.507119704,0.270570702,12.03588829,-0.63356198,2.273996756,734.1063538,15.56854962,10.33920262,9.879917853,5.620518329,6.376447275,4.036854156,4.880490063,2.614913122,3.162719233,1.598738524,1.992870269,-2.31,42566.81916,15.08598025,5.986588537,3.418854545,128.6185657,10.423316,5.749511833,0,0,11.594566,0,14.90885545
-4.71,330.468,132,0.16134532,-0.38150605,0.38150605,0.16134532,12.21847742,-1.122828746,1.697582898,634.9951151,17.32806265,15.2299655,11.22181622,9.695734118,9.695734118,9.380149132,9.380149132,8.695990943,8.695990943,7.153612794,7.153612794,-0.96,291351.4896,16.50531037,5.030468577,1.880066273,144.4424436,5.106527395,5.601050811,11.56648989,0,0,0,9.589074368
-4.71,476.585,188,0.306308384,-0.450027596,0.450027596,0.306308384,17.2620203,-2.02505775,1.798595389,956.7669811,25.10408353,20.60369096,15.91774042,12.59176114,12.59176114,11.29604384,11.29604384,9.748209771,9.748209771,8.067951563,8.067951563,-1.86,26030664.98,25.23943185,8.368643149,3.081089361,200.1773298,14.94991774,6.606881965,17.05305558,5.783244946,0,5.969305288,14.38361155
-4.74,112.216,48,-0.041438635,-0.065372252,0.065372252,0.041438635,2.29,1.111111111,2.058404617,51.05865003,5.819990956,5.819990956,3.931851653,3.931851653,3.931851653,2.939157589,2.939157589,2.171668296,2.171668296,1.707286396,1.707286396,0,107.1071907,6.125,3.111111111,1.5,52.28801468,0,0,0,0,0,0,0
-4.74,310.466,114,0.055245293,-0.339311899,0.339311899,0.055245293,2.54662037,0.752742819,1.681833201,624.4896887,14.94094682,13.03436181,10.80966309,8.130804189,8.94730077,6.418614054,7.50239101,4.694870743,5.825139121,3.658292806,4.754041482,-1.45,194296.0722,14.16196533,5.976536011,2.636688257,136.6742072,9.799819462,0,0,0,0,0,0
-4.74,156.228,60,-0.015207015,-0.061355866,0.061355866,0.015207015,2.178240741,1.357592593,2.943372852,372.0578662,8.552041764,7.464101615,5.7876937,4.238033872,4.238033872,3.244942519,3.244942519,2.358083782,2.358083782,1.624198421,1.624198421,-1.3,737.3361792,7.354540142,2.632554054,1.001034369,72.84295188,0,0,0,0,0,0,0
-4.77,275.179,94,0.321078032,-0.327595334,0.327595334,0.321078032,11.7532672,-0.141815634,2.579597123,396.0920605,12.83649881,9.964761983,8.040912558,5.51427743,6.270206376,3.834149163,4.648549416,2.36464599,3.103675269,1.289620686,1.587711868,-0.93,5369.258861,14.13222775,6.720048013,4.443367631,111.6988062,10.21669833,0,0,0,0,6.031114512,0
-4.81,226.101,50,-0.000472812,-0.086375917,0.086375917,0.000472812,2.439189172,1.334795918,2.530060457,29.36806555,6.242640687,5.62060516,3.914213562,3.474368023,4.999949695,2.103195799,3.181944944,1.237184012,1.999974848,0.698044509,1.237419082,0.73,61.49961227,8.73,7.73,6.73,66.19074184,0,0,0,0,0,0,0
-4.85,198.265,76,0.127192764,-0.457363698,0.457363698,0.127192764,5.74,0.889444444,2.217911261,416.9008091,10.67336211,9.027050444,7.237183443,5.050982701,5.050982701,3.735075779,3.735075779,2.214778314,2.214778314,1.4937488,1.4937488,-1.76,3040.67132,9.782071708,4.177379247,2.594847058,90.33192678,4.736862954,11.49902367,0,0,0,0,0
-4.86,296.552,94,0.1469513,-0.357394102,0.357394102,0.1469513,5.341120559,0.920839002,4.041784406,200.8589191,12.55204176,10.35584748,7.599284073,5.523715032,8.490041527,3.043061897,6.440025307,2.22752415,5.959013762,1.140309121,4.199059082,0.48,2714.305287,16.48,9.503950076,5.702690372,117.90714,9.799819462,8.641068171,0,0,0,0,0
-4.88,188.657,64,0.041166353,-0.084321396,0.084321396,0.041166353,5.894740331,0.779030612,2.475185673,392.8790478,9.096011838,7.074116896,6.360173345,4.171033044,4.548997517,2.876372752,3.312808533,1.931739916,2.166837019,1.298645634,1.488933483,-1.27,1420.655007,8.333753466,3.629389016,1.902959762,82.79176355,0,0,0,0,0,0,0
-4.9,434.504,170,0.303153998,-0.450230288,0.450230288,0.303153998,17.09546178,-2.021085483,1.861120278,909.7455962,22.98276318,18.48237062,14.37973561,11.03110096,11.03110096,10.3120636,10.3120636,9.043648829,9.043648829,7.742958452,7.742958452,-1.86,5648408.541,22.33808755,6.817266256,2.5322125,181.0825034,14.94991774,6.606881965,17.05305558,5.783244946,0,5.969305288,14.38361155
-4.91,166.223,62,-0.001345521,-0.061939245,0.061939245,0.001345521,2.217592593,1.103518519,2.320727985,411.6004191,8.673362107,7.325908935,6.449489743,4.61180732,4.61180732,3.491070806,3.491070806,2.705801478,2.705801478,2.079608951,2.079608951,-1.56,2395.238189,6.902850765,2.461795458,0.919445958,77.84760829,0,0,0,0,0,0,0
-4.92,253.132,82,0.064109066,-0.397522378,0.397522378,0.064109066,5.952104609,0.532821712,2.502080374,489.0371241,11.7067423,8.3747311,7.5753874,4.681382486,5.437311432,3.472584268,4.286984521,2.334235483,2.988889153,1.413395016,1.774480277,-1.38,4453.211453,11.1157694,4.239460725,2.080330576,103.7748112,11.46733495,0,0,0,0,0,0
-4.92,170.255,66,-0.012276964,-0.061355534,0.061355534,0.012276964,2.199074074,1.365092593,2.998053324,444.5401182,9.422285252,8.386751346,6.198377303,4.654700538,4.654700538,3.696829997,3.696829997,2.675302476,2.675302476,1.942912881,1.942912881,-1.3,1095.971242,8.30512121,2.8790157,1.226185105,79.20789399,0,0,0,0,0,0,0
-4.93,428.12,116,0.347443699,-0.460310659,0.460310659,0.347443699,12.55049957,-1.841597222,2.547618684,603.1091973,16.32806265,12.21579155,10.33525965,6.79295677,8.378953309,5.178259645,7.009610703,3.162144086,4.219475112,2.083904739,2.612570252,-1.17,68560.89639,17.18807448,6.939849895,3.590825053,146.1176042,9.843390349,0,0,5.601050811,0,5.969305288,0
-4.95,266.34,102,0.115118413,-0.507966245,0.507966245,0.115118413,9.392663107,0.260059766,2.438615447,572.6233694,14.53516943,11.66792988,9.651397005,6.571998813,6.571998813,4.498448587,4.498448587,3.22413906,3.22413906,2.237318825,2.237318825,-2.48,36558.81912,13.94030331,6.109872348,2.912171382,118.8874115,10.21305479,11.49902367,0,0,0,0,0
-4.95,402.918,150,0.303141909,-0.450640538,0.450640538,0.303141909,12.73863385,-1.051411276,1.800820338,867.8281038,20.48276318,16.88083664,13.04900204,10.0872656,10.46523007,9.353009963,9.76021009,8.166011677,8.495599898,6.789260025,7.192893154,-1.68,1615357.525,19.62842061,6.156653426,2.394469231,170.5772216,4.736862954,0,17.1675407,0,0,5.969305288,14.38361155
-4.97,167.211,62,0.046435188,-0.354510538,0.354510538,0.046435188,3.377962963,1.211759259,2.64243826,512.8841359,8.673362107,7.118802154,6.449489743,4.404700538,4.404700538,3.216167564,3.216167564,2.413639338,2.413639338,1.799056004,1.799056004,-1.76,2395.238189,6.723420195,2.361749128,0.871816321,76.0038926,4.983978521,0,0,0,0,0,0
-4.98,239.514,62,0.125937794,-0.171285184,0.171285184,0.125937794,5.852932099,0.404506173,2.968394218,439.5309728,8.715178471,5.51391917,5.698377303,2.956658946,4.820849108,2.115632505,3.836444919,1.385783606,2.97977662,0.845361475,2.193927222,-0.09,841.3141828,8.505674877,2.99632558,1.171909936,87.38470554,0,11.03340144,0,0,0,0,0
-5.01,318.873,110,0.056730031,-0.339550851,0.339550851,0.056730031,6.209383932,0.797537688,1.943763266,642.4372765,14.81962648,12.34341218,10.14786705,7.136710986,8.33117204,5.490300684,7.010513421,3.574794942,4.940160424,2.588411697,3.830862073,-1.16,72649.15994,14.76380147,6.30437241,3.203270439,135.2534203,9.799819462,0,0,0,0,0,0
-5.03,318.543,98,0.257316927,-0.319050159,0.319050159,0.257316927,12.13536754,-1.363852776,2.458501832,622.4005526,14.15433606,9.245389636,8.93042811,5.103815856,6.35465189,3.682761579,5.156990712,2.508617674,3.265634756,1.634622713,1.978598646,-1.36,17412.37748,14.05767209,5.327834699,2.517307362,122.8698488,5.316788604,10.72932567,4.83626969,11.56648989,5.907179729,0,14.38361155
-5.04,314.802,48,0.045904243,-0.059943412,0.059943412,0.045904243,3.385324074,1.060185185,3.247834734,199.2929995,6.853371151,4.365944227,4.215214055,2.310963645,4.689958454,1.535640921,4.037312989,0.904471116,4.144616386,0.477482558,1.740245088,0.66,109.7375151,7.763519669,3.170355912,1.787303928,79.03404594,0,0,0,0,0,0,0
-5.05,126.243,54,-0.035341293,-0.103082979,0.103082979,0.035341293,3.678478757,1.198129252,2.663883887,55.05865003,6.949747468,6.527097737,4.414213562,4.023603362,4.023603362,2.491563832,2.491563832,1.511801681,1.511801681,0.892228525,0.892228525,-0.26,103.687916,8.74,7.74,7.74,58.96918491,0,0,0,0,0,0,0
-5.06,193.128,56,0.003125302,-0.092807804,0.092807804,0.003125302,3.418536824,1.1796875,2.595082707,37.83229392,6.949747468,6.327711941,4.414213562,3.974368023,5.095836931,2.456749189,3.249747459,1.487184012,2.047918465,0.874821204,1.271320339,0.48,103.687916,9.48,8.48,8.48,67.16139343,0,0,0,0,0,0,0
-5.06,254.285,96,0.303302384,-0.481220478,0.481220478,0.303302384,11.73359662,-0.949763232,2.104032514,570.7028579,13.66492594,10.37407616,9.164703798,6.071012677,6.071012677,4.260290551,4.260290551,2.879925401,2.879925401,1.843974751,1.843974751,-2.42,23817.0099,13.02211995,5.956551483,3.517568345,111.0655437,5.106527395,0,5.783244946,0,0,5.969305288,9.589074368
-5.09,494.013,178,0.328409891,-0.495922627,0.495922627,0.328409891,12.49210221,-3.966974926,1.513273099,1083.775754,23.84672421,18.39600384,15.78002543,10.82286416,12.68399188,7.908351338,10.02718936,5.50648749,7.088476704,3.751259962,4.838599849,-2.78,19051838.76,24.85443019,11.3797603,7.100086647,198.6472475,15.37044016,5.749511833,0,0,15.93047088,6.031114512,4.794537184
-5.14,314.522,104,0.243405979,-0.288549686,0.288549686,0.243405979,12.72653912,-2.058449074,3.998982973,178.6432095,12.98528137,11.44416779,8.181980515,6.717642491,13.19662213,4.007544538,15.93330721,2.241875801,14.78562442,1.073875465,13.10418651,1.28,4567.307267,18.28,12.32078787,10.85366437,119.6582981,0,0,0,4.747488228,0,0,4.565048285
-5.15,465.631,188,0.322469257,-0.479930448,0.479930448,0.322469257,12.04224824,-1.044559084,1.486866043,759.0641408,24.12902755,20.3725712,15.47894206,13.0072075,13.0072075,12.21212533,12.21212533,10.78421436,10.78421436,8.954230867,8.954230867,-1.18,18548683.82,24.92917524,9.119475275,4.227057295,196.8893207,25.74289818,6.544756406,0,5.907179729,0,5.969305288,9.589074368
-5.17,193.249,72,0.031992971,-0.398710878,0.398710878,0.031992971,5.767941547,0.817389928,2.474936442,640.9571121,10.25071238,8.273502692,7.32649984,5.008759814,5.008759814,3.805946753,3.805946753,2.728863677,2.728863677,1.958528932,1.958528932,-2.02,4584.546211,8.301655398,2.98955207,1.327561483,88.13462288,5.733667477,0,0,0,0,0,0
-5.18,272.773,62,0.191362138,-0.088800882,0.191362138,0.088800882,5.675154321,-1.47492284,3.266578968,234.146208,8.809401077,4.767786838,4.886751346,2.383893419,4.651680257,1.83032199,4.6695374,1.12944671,4.263340129,0.564723355,2.131670064,1.22,233.0604477,10.30183306,3.172399566,1.499562373,93.63357963,0,0,4.333354113,0,0,0,0
-5.19,310.478,128,0.330764713,-0.459802132,0.459802132,0.330764713,11.48035982,-0.271300471,4.052073193,378.1415344,17.17336211,15.43992334,10.15870294,8.266030793,8.266030793,6.973284229,6.973284229,3.644920778,3.644920778,2.082734398,2.082734398,-1.09,29652.40631,20.91,10.60521535,11.55666494,136.3176156,9.473725908,0,0,0,0,5.969305288,0
-5.19,208.216,76,0.194013171,-0.288562785,0.288562785,0.194013171,12.1012963,-0.064074074,2.348767906,506.137336,11.12095586,8.435298734,7.7876937,5.062948829,5.062948829,3.749415854,3.749415854,2.83263241,2.83263241,2.048410259,2.048410259,-2.22,7740.566269,9.038511761,3.136156554,1.069306335,92.5355946,0,0,11.56648989,0,0,0,9.589074368
-5.21,223.102,70,0.049888652,-0.083607782,0.083607782,0.049888652,6.079596246,0.683981481,2.625314488,415.0796467,9.966255326,7.3747311,6.7876937,4.282665011,5.038593957,2.962684088,3.777084342,2.025226488,2.655167276,1.378416944,1.994079515,-0.98,2075.720701,9.57026343,4.035028732,1.767430832,93.09502978,0,0,0,0,0,0,0
-5.22,650.976,122,0.320315512,-0.506845354,0.506845354,0.320315512,10.86643866,-1.01943397,2.259938326,728.492115,17.14589989,11.59337586,10.7737647,6.4030773,9.639324737,4.752724326,8.239296373,2.969940977,5.436560905,1.837941251,4.441957736,-0.34,98209.27805,18.99097795,8.160013239,5.063965412,173.5722636,20.68358522,17.5408645,5.749511833,0,0,5.969305288,4.794537184
-5.22,180.25,68,-0.001082572,-0.061939244,0.061939244,0.001082572,2.230925926,1.109305556,2.325073944,495.141539,9.543605595,8.248558666,6.860173345,5.028473986,5.028473986,3.934948401,3.934948401,3.085006396,3.085006396,2.316926815,2.316926815,-1.56,3513.452263,7.807968324,2.712548173,0.941194569,84.2125504,0,0,0,0,0,0,0
-5.24,114.232,50,-0.053316205,-0.065382383,0.065382383,0.053316205,2.255898526,1.364795918,2.530060457,25.01955001,6.242640687,6.242640687,3.914213562,3.914213562,3.914213562,2.414213562,2.414213562,1.457106781,1.457106781,0.853553391,0.853553391,0,61.49961227,8,7,6,53.29384583,0,0,0,0,0,0,0
-5.25,223.102,70,0.049869942,-0.084288156,0.084288156,0.049869942,6.079596246,0.66174178,2.527804032,435.3296467,9.966255326,7.3747311,6.770856948,4.276681947,5.032610893,2.990193627,3.833829534,2.015925637,2.563731748,1.341300714,1.858903588,-0.98,2039.484126,9.57026343,4.035028732,1.917657448,93.09502978,0,0,0,0,0,0,0
-5.27,340.507,136,0.155526523,-0.299389553,0.299389553,0.155526523,12.51739757,-0.162764498,1.797169259,713.6044349,18.19830613,16.44588861,11.63249982,10.08233411,10.08233411,9.964918461,9.964918461,9.212193274,9.212193274,7.261399619,7.261399619,-1.18,424524.1201,17.24469392,5.175054918,2.029165181,151.6884911,0,5.783244946,5.783244946,0,0,0,9.589074368
-5.27,223.102,70,0.048442251,-0.083663305,0.083663305,0.048442251,6.072096246,0.722777778,2.608847827,406.0796467,9.966255326,7.3747311,6.7876937,4.282665011,5.038593957,2.959692556,3.77409281,2.037885757,2.697062199,1.359274682,1.834341497,-0.98,2096.694418,9.57026343,4.035028732,1.767430832,93.09502978,0,0,0,0,0,0,0
-5.28,268.356,104,0.138879077,-0.507955829,0.507955829,0.138879077,12.23473098,-0.100440563,1.774238223,628.3054351,13.90541292,11.85509741,9.593172146,7.644545531,7.644545531,6.81453021,6.81453021,5.882900231,5.882900231,4.732012594,4.732012594,-1.57,62569.18896,12.19202283,3.969158744,1.478891684,119.0593679,5.106527395,11.53275678,0,0,0,0,4.794537184
-5.28,223.102,70,0.048388701,-0.084343739,0.084343739,0.048388701,6.065565634,0.736855159,2.498254963,432.3296467,9.966255326,7.3747311,6.770856948,4.276681947,5.032610893,2.986739303,3.83037521,2.029083333,2.610647869,1.32476692,1.695597398,-0.98,2070.587591,9.57026343,4.035028732,1.917657448,93.09502978,0,0,0,0,0,0,0
-5.3,352.425,128,0.415986985,-0.339581096,0.415986985,0.339581096,13.10672418,-4.327412722,1.990816912,728.4440793,17.31962648,13.59934113,11.35919191,7.764675459,8.58117204,6.058516997,7.142293954,3.940075343,5.070343722,2.791588666,3.867695487,-1.66,232337.9941,17.17239427,6.685385673,3.542842364,143.8117024,9.799819462,0,0,0,0,6.176298517,0
-5.31,184.194,68,0.169650928,-0.449513933,0.449513933,0.169650928,5.652407407,0.76962963,2.124918322,389.7528749,9.380468889,7.435298734,6.93265299,4.471197119,4.471197119,3.097594251,3.097594251,2.138149928,2.138149928,1.474530781,1.474530781,-1.96,3255.128956,7.444412302,2.77102896,1.043553106,81.70975663,9.473725908,0,22.99804733,0,0,0,0
-5.33,228.376,96,0.302839557,-0.48123039,0.48123039,0.302839557,10.25964378,-0.656551714,2.904707558,154.8143311,12.06263164,10.84074326,7.77005561,6.988391115,6.988391115,4.679272449,4.679272449,2.994195557,2.994195557,1.940439288,1.940439288,-0.53,3073.482057,15.47,12.5391085,13.47,100.4392544,5.106527395,0,0,0,0,5.969305288,4.794537184
-5.35,384.516,152,0.303141909,-0.450640538,0.450640538,0.303141909,12.77586979,-0.990310794,1.79003153,820.4617842,20.48276318,17.76238519,13.04900204,10.69470654,10.69470654,10.05347048,10.05347048,8.835923768,8.835923768,7.477144527,7.477144527,-1.71,1615357.525,19.5997035,6.141666396,2.387293278,167.3285005,4.736862954,0,17.1675407,0,0,5.969305288,14.38361155
-5.37,344.495,138,0.305293342,-0.461777277,0.461777277,0.305293342,11.90310053,-0.04109543,1.590853355,620.7618719,17.81962648,15.97545725,11.8810125,10.31598393,10.31598393,9.422770592,9.422770592,8.437412831,8.437412831,6.946860039,6.946860039,-1.12,577934.9867,17.30166241,5.957185203,2.522852981,151.1266972,4.736862954,6.103966388,5.783244946,0,0,5.969305288,9.589074368
-5.4,249.354,100,0.337619819,-0.462097099,0.462097099,0.337619819,11.62812118,-0.260594267,2.117836776,346.0161635,13.21733218,11.1529954,8.736382105,6.764072546,6.764072546,4.525694612,4.525694612,2.877433242,2.877433242,1.749794321,1.749794321,-1.51,11169.51766,14.55064281,8.561788798,5.709781036,109.3308402,10.47053043,0,0,0,0,5.969305288,0
-5.4,256.308,94,0.089366507,-0.246151246,0.246151246,0.089366507,4.68977466,0.911530612,1.910516243,835.529959,13.36359655,10.82263042,9.898979486,6.620494934,6.620494934,4.778385737,4.778385737,3.459269,3.459269,2.417377273,2.417377273,-2.74,85417.06541,11.11739386,4.422633639,1.822783704,116.2911224,0,0,0,0,0,0,0
-5.4,349.066,100,0.243209457,-0.273108353,0.273108353,0.243209457,12.09738914,-1.629609158,2.160445589,386.6818601,13.49963552,8.984781267,8.34304114,5.222245703,7.624442872,4.080432642,8.202413271,2.934171025,6.166451026,2.021393373,3.448314882,0.39,10433.56449,14.79194472,5.408269402,2.634025463,128.876895,0,0,4.83626969,15.47974556,0,0,9.589074368
-5.41,306.515,118,0.059619235,-0.392551425,0.392551425,0.059619235,10.51591414,-0.010459735,1.473730703,464.4827066,14.40541292,13.55376802,10.02164049,9.357397054,10.3002061,9.447387413,10.93055066,8.86069589,10.26177853,7.49248448,8.856886342,0.31,147131.2588,13.72205028,4.230468058,1.698798954,133.1963971,5.106527395,0,0,0,0,0,0
-5.43,267.93,72,0.110399365,-0.251313009,0.251313009,0.110399365,5.925740741,0.200308642,3.021805296,465.6577056,10.29252874,6.560985621,6.625897658,3.552873654,5.064731546,2.509483828,4.02134172,1.692166308,3.474268962,1.059882687,1.990182304,-0.28,1805.679149,10.24501772,3.70358821,1.427166884,99.76542852,0,11.03340144,0,0,0,0,9.967957042
-5.46,284.098,92,0.269195977,-0.455800278,0.455800278,0.269195977,10.49110241,-0.473165912,2.20564439,584.3764363,13.12095586,8.969339297,8.558550648,4.93436901,5.690297956,3.427816866,4.271452773,2.169274493,2.699741161,1.320843074,1.767912841,-1.78,11747.70394,12.67108664,5.246450354,2.910731082,112.8615507,4.736862954,11.49902367,0,0,5.687386275,0,10.11431827
-5.47,322.243,122,0.418400224,-0.392586846,0.418400224,0.392586846,12.89331774,-5.0402851,3.926692551,614.335226,17.2401225,11.67744147,10.05596654,6.130758344,6.130758344,4.238410578,4.238410578,3.057610541,3.057610541,2.06938039,2.06938039,-2.59,34485.15432,17.46151984,6.034183187,3.018582594,122.1583957,10.63357721,5.687386275,5.687386275,0,5.687386275,11.86368479,20.22863654
-5.47,293.414,114,0.096075482,-0.326362048,0.326362048,0.096075482,4.505306805,0.983672648,2.068364402,653.1153896,16.1125197,13.96044294,10.4523975,7.403290493,7.403290493,5.734489874,5.734489874,3.46250464,3.46250464,2.236827153,2.236827153,-2.42,73709.9321,15.95928263,7.030059524,4.285747096,132.5935708,4.899909731,0,0,0,0,0,0
-5.51,460.611,184,0.306253956,-0.457524418,0.457524418,0.306253956,13.23565382,-1.605971107,1.545379332,883.5326936,24.39697675,20.77813273,15.21079808,12.54484994,12.54484994,12.79734673,12.79734673,9.548578343,9.548578343,7.899709379,7.899709379,-1.53,12557392.83,24.59003147,8.012173251,3.910578088,196.7013974,14.94991774,5.601050811,12.39012691,5.783244946,0,5.969305288,14.38361155
-5.53,335.282,128,0.416414444,-0.360621264,0.416414444,0.360621264,12.83324403,-4.908221057,3.638721513,569.6129199,17.78409257,12.59165503,10.62844618,6.919433479,6.919433479,4.808305713,4.808305713,3.269934191,3.269934191,2.147199355,2.147199355,-2.39,63879.46802,18.65852014,7.24842552,4.299219696,129.5483892,4.899909731,0,5.687386275,0,11.37477255,6.176298517,20.22863654
-5.54,384.487,116,0.247642487,-0.321948946,0.321948946,0.247642487,5.554592467,-2.253749764,4.359571541,279.341469,14.77817459,11.69594742,8.949747468,6.021071419,14.47873939,2.941575529,15.92704316,1.570490333,13.56584845,1.008732001,13.71109964,1.84,8858.886044,20.84,11.41301221,9.456846706,134.4428738,18.09498865,0,0,11.3870752,0,0,0
-5.54,349.386,132,0.307407802,-0.49674296,0.49674296,0.307407802,12.80387905,-0.942364328,2.096537532,999.7730263,18.6814338,14.59978154,12.50723905,8.181555775,8.181555775,5.935223145,5.935223145,4.308210392,4.308210392,3.0539278,3.0539278,-3.34,862387.4811,17.48198187,7.270368253,3.372509137,150.6851087,9.843390349,5.749511833,0,0,5.907179729,5.969305288,14.15617402
-5.64,312.365,120,0.338843925,-0.462078397,0.462078397,0.338843925,12.24324397,-0.530653161,2.03395102,649.4290056,16.49335306,13.15757271,11.21954535,7.692540894,7.692540894,5.096787536,5.096787536,3.310693681,3.310693681,2.02693784,2.02693784,-2.62,182289.4242,16.74543074,8.733290352,4.952694868,135.5932268,9.473725908,6.606881965,0,0,0,11.93861058,0
-5.64,338.876,88,0.166665523,-0.10932916,0.166665523,0.10932916,6.561828704,-1.377608025,2.322732832,438.5902084,11.93072142,7.784294696,7.292564324,4.777740269,7.045527107,4.422021256,7.697672446,3.882634585,8.203449497,3.083255748,6.116462995,1.22,5449.508646,12.2638853,3.208633728,0.939978972,123.4466279,0,9.748344583,4.333354113,0,0,0,0
